01/12/2012 05:58:38,01329,1
01/12/2012 06:00:04,02231,1
01/12/2012 06:12:31,02385,1
01/12/2012 06:12:35,02385,1
01/12/2012 06:17:55,50137,1
01/12/2012 06:19:23,01531,1
01/12/2012 06:24:05,02492,1
01/12/2012 06:24:09,02492,1
01/12/2012 06:31:59,13444,1
01/12/2012 06:32:21,00771,1
01/12/2012 06:33:11,00686,1
01/12/2012 06:33:42,02256,1
01/12/2012 06:33:52,01902,1
01/12/2012 06:33:53,01902,1
01/12/2012 06:33:55,01902,1
01/12/2012 06:37:02,02544,1
01/12/2012 06:37:52,17755,1
01/12/2012 06:38:12,08542,1
01/12/2012 06:38:17,06807,1
01/12/2012 06:38:36,02640,1
01/12/2012 06:40:05,00485,1
01/12/2012 06:40:55,07714,1
01/12/2012 06:40:59,02266,1
01/12/2012 06:41:01,02266,1
01/12/2012 06:41:06,00767,1
01/12/2012 06:41:23,02522,1
01/12/2012 06:42:01,01498,1
01/12/2012 06:42:07,00491,1
01/12/2012 06:42:50,00271,1
01/12/2012 06:42:54,00271,1
01/12/2012 06:43:01,02540,1
01/12/2012 06:43:19,02570,1
01/12/2012 06:44:17,01105,1
01/12/2012 06:45:10,01990,1
01/12/2012 06:45:12,01990,1
01/12/2012 06:45:37,02562,1
01/12/2012 06:45:45,01503,1
01/12/2012 06:46:51,00910,1
01/12/2012 06:47:13,02519,1
01/12/2012 06:47:47,02629,1
01/12/2012 06:49:14,01348,1
01/12/2012 06:49:17,01348,1
01/12/2012 06:50:07,18364,1
01/12/2012 06:50:13,00509,1
01/12/2012 06:50:17,01519,1
01/12/2012 06:50:38,09017,1
01/12/2012 06:50:50,01774,1
01/12/2012 06:50:54,02122,1
01/12/2012 06:51:52,02606,1
01/12/2012 06:52:02,23019,1
01/12/2012 06:52:03,23019,1
01/12/2012 06:52:11,63179,1
01/12/2012 06:52:17,63179,1
01/12/2012 06:53:04,23083,1
01/12/2012 06:53:27,02601,1
01/12/2012 06:53:53,01935,1
01/12/2012 06:54:02,01935,1
01/12/2012 06:54:19,12185,1
01/12/2012 06:54:38,07393,1
01/12/2012 06:55:10,02233,1
01/12/2012 06:55:17,04554,1
01/12/2012 06:55:18,04554,1
01/12/2012 06:55:20,04554,1
01/12/2012 06:55:51,02384,1
01/12/2012 06:57:30,08079,1
01/12/2012 06:57:31,08079,1
01/12/2012 06:58:16,00559,1
01/12/2012 06:58:27,23099,1
01/12/2012 07:00:05,01497,1
01/12/2012 07:00:06,01497,1
01/12/2012 07:00:12,22507,1
01/12/2012 07:00:15,08587,1
01/12/2012 07:00:19,11994,1
01/12/2012 07:00:20,11994,1
01/12/2012 07:00:21,11994,1
01/12/2012 07:00:25,01497,1
01/12/2012 07:00:29,02223,1
01/12/2012 07:00:35,63219,1
01/12/2012 07:00:38,06777,1
01/12/2012 07:00:44,00937,1
01/12/2012 07:00:48,01718,1
01/12/2012 07:00:53,24111,1
01/12/2012 07:01:04,10952,1
01/12/2012 07:01:13,00751,1
01/12/2012 07:01:17,50151,1
01/12/2012 07:01:20,12939,1
01/12/2012 07:01:30,00751,1
01/12/2012 07:01:34,17710,1
01/12/2012 07:01:39,07805,1
01/12/2012 07:01:48,63193,1
01/12/2012 07:01:51,23005,1
01/12/2012 07:01:53,23005,1
01/12/2012 07:01:55,01222,1
01/12/2012 07:01:58,15561,1
01/12/2012 07:02:01,01734,1
01/12/2012 07:02:41,02538,1
01/12/2012 07:02:45,02538,1
01/12/2012 07:02:47,02538,1
01/12/2012 07:03:17,02183,1
01/12/2012 07:03:27,05097,1
01/12/2012 07:03:44,00352,1
01/12/2012 07:03:46,00352,1
01/12/2012 07:03:49,00352,1
01/12/2012 07:03:51,02125,1
01/12/2012 07:03:57,00330,1
01/12/2012 07:04:00,02605,1
01/12/2012 07:04:05,02125,1
